sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:route,ADD_INFO:dose,ADD_INFO:drug,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
837,prednison_steroid_mr,-1,,,20,,0.00,UNCHECKED,UNREVIEWED,,0,40831536,Prednisone Oral Tablet [Lodotra],Drug,MAPS_TO,,CT,1648220424293,
838,kevzara,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,40744732,sarilumab Injectable Solution [Kevzara],Drug,MAPS_TO,,CT,1648219732651,
839,kevzara,-1,,,150,,0.00,UNCHECKED,UNREVIEWED,,0,40744732,sarilumab Injectable Solution [Kevzara],Drug,MAPS_TO,,CT,1648219732651,
840,kevzara,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,40744732,sarilumab Injectable Solution [Kevzara],Drug,MAPS_TO,,CT,1648219732651,
841,cosentyx,-1,,subcutaneous,15,,0.00,UNCHECKED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
842,cosentyx,-1,,oral,150,,0.00,UNCHECKED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
843,salazopyrin,-1,,,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
844,salazopyrin,-1,,oral,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
845,salazopyrin,-1,,oral,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
846,salazopyrin,-1,,,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
847,salazopyrin,-1,,oral,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
848,salazopyrin,-1,,oral,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
849,salazopyrin,-1,,,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
850,salazopyrin,-1,,oral,1500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
851,salazopyrin,-1,,,1500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
852,salazopyrin,-1,,oral,1500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
853,salazopyrin,-1,,,1500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
854,salazopyrin,-1,,oral,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
855,salazopyrin,-1,,,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
856,salazopyrin,-1,,oral,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
857,salazopyrin,-1,,,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
858,salazopyrin,-1,,,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
859,salazopyrin,-1,,,4000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
860,salazopyrin,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
861,salazopyrin,-1,,,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
862,salazopyrin,-1,,,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
863,salazopyrin,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
864,salazopyrin,-1,,,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
865,salazopyrin,-1,,oral,750,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
866,salazopyrin,-1,,oral,750,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
867,salazopyrin,-1,,,1,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
868,salazopyrin,-1,,,10,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
869,salazopyrin,-1,,,100,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
870,salazopyrin,-1,,,100,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
871,salazopyrin,-1,,buccal,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
872,salazopyrin,-1,,,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
873,salazopyrin,-1,,oral,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
874,salazopyrin,-1,,oral,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
875,salazopyrin,-1,,,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
876,salazopyrin,-1,,buccal,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
877,salazopyrin,-1,,,1200,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
878,salazopyrin,-1,,oral,1400,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
879,salazopyrin,-1,,,14000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
880,salazopyrin,-1,,,14000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
881,salazopyrin,-1,,oral,1.5,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
882,salazopyrin,-1,,,1.5,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
883,salazopyrin,-1,,,150,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
884,salazopyrin,-1,,oral,1500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
885,salazopyrin,-1,,,1500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
886,salazopyrin,-1,,,1500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
887,salazopyrin,-1,,,1500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
888,salazopyrin,-1,,oral,1500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
889,salazopyrin,-1,,,2,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
890,salazopyrin,-1,,oral,2,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
891,salazopyrin,-1,,buccal,2,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
892,salazopyrin,-1,,oral,2,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
893,salazopyrin,-1,,,2,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
894,salazopyrin,-1,,subcutaneous,20,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
895,salazopyrin,-1,,,200,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
896,salazopyrin,-1,,oral,200,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
897,salazopyrin,-1,,,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
898,salazopyrin,-1,,oral,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
899,salazopyrin,-1,,buccal,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
900,salazopyrin,-1,,,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
901,salazopyrin,-1,,,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
902,salazopyrin,-1,,oral,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
903,salazopyrin,-1,,buccal,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
904,salazopyrin,-1,,,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
905,salazopyrin,-1,,,2008,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
906,salazopyrin,-1,,,2500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
907,salazopyrin,-1,,oral,2500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
908,salazopyrin,-1,,oral,2500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
909,salazopyrin,-1,,,2500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
910,salazopyrin,-1,,,3,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
911,salazopyrin,-1,,,300,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
912,salazopyrin,-1,,oral,3000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
913,salazopyrin,-1,,,3000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
914,salazopyrin,-1,,,3000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
915,salazopyrin,-1,,oral,3000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
916,salazopyrin,-1,,,4,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
917,salazopyrin,-1,,buccal,4000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
918,salazopyrin,-1,,,4000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
919,salazopyrin,-1,,,4000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
920,salazopyrin,-1,,buccal,4000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
921,salazopyrin,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
922,salazopyrin,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
923,salazopyrin,-1,,,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
924,salazopyrin,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
925,salazopyrin,-1,,,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
926,salazopyrin,-1,,,500.2,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
927,salazopyrin,-1,,,600,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
928,salazopyrin,-1,,,6000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
929,salazopyrin,-1,,,6000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
930,salazopyrin,-1,,oral,700,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
931,salazopyrin,-1,,,750,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
932,salazopyrin,-1,,,750,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
933,salazopyrin,-1,,,800,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
934,salazopyrin,-1,,oral,800,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
935,salazopyrin,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
936,salazopyrin,-1,,,,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
937,salazopyrin,-1,,oral,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
938,salazopyrin,-1,,oral,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
939,salazopyrin,-1,,oral,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
940,salazopyrin,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
941,salazopyrin,-1,,,2,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
942,salazopyrin,-1,,oral,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
943,salazopyrin,-1,,,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
944,salazopyrin,-1,,oral,1000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
945,salazopyrin,-1,,oral,2000,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
946,salazopyrin,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
947,salazopyrin,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
948,salazopyrin,-1,,,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
949,salazopyrin,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648223888943,
950,sulfasalazine,-1,,oral,3,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648221147060,
951,sulfasalazine,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648221147060,
952,sulfasalazine,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,964339,sulfasalazine,Drug,MAPS_TO,,CT,1648221147060,
953,actemra,-1,,transcutaneous,162,,0.00,UNCHECKED,UNREVIEWED,,0,42970690,tocilizumab Injectable Solution [Actemra],Drug,MAPS_TO,,CT,1648217334189,
954,actemra,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,42970690,tocilizumab Injectable Solution [Actemra],Drug,MAPS_TO,,CT,1648217334189,
955,actemra,-1,,intravenous,,,0.00,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224429620,
956,actemra,-1,,intravenous,,,0.00,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224429620,
957,actemra,-1,,intravenous_infusion,,,0.00,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224429620,
958,actemra,-1,,intravenous_infusion,168,,0.00,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224429620,
959,actemra,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,42970690,tocilizumab Injectable Solution [Actemra],Drug,MAPS_TO,,CT,1648217334189,
960,actemra,-1,,intravenous_infusion,538,,0.00,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224454416,
961,actemra,-1,,intravenous,560,,0.00,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224454416,
962,actemra,-1,,intravenous_infusion,,,0.00,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224454416,
963,actemra,-1,,intravenous_infusion,,,0.00,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224454416,
964,actemra,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,42970690,tocilizumab Injectable Solution [Actemra],Drug,MAPS_TO,,CT,1648217334189,
965,actemra,-1,,intravenous_infusion,,,0.00,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224454416,
966,actemra,-1,,intravenous_infusion,,,0.00,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224454416,
967,actemra,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,42970690,tocilizumab Injectable Solution [Actemra],Drug,MAPS_TO,,CT,1648217334189,
968,xeljanz,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,42901327,tofacitinib Oral Tablet [Xeljanz],Drug,MAPS_TO,,CT,1648221406546,
969,rinvoq,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,1361601,upadacitinib Extended Release Oral Tablet [Rinvoq],Drug,MAPS_TO,,CT,1648220632649,
970,stelara,-1,,intravenous_infusion,390,,0.00,UNCHECKED,UNREVIEWED,,0,36790371,ustekinumab Intravenous Solution [Stelara],Drug,MAPS_TO,,CT,1648221041211,
971,stelara,-1,,subcutaneous,60,,0.00,UNCHECKED,UNREVIEWED,,0,42925112,ustekinumab Injectable Solution [Stelara],Drug,MAPS_TO,,CT,1648221072878,
972,stelara,-1,,intravenous_infusion,90,,0.00,UNCHECKED,UNREVIEWED,,0,36790371,ustekinumab Intravenous Solution [Stelara],Drug,MAPS_TO,,CT,1648221041211,
973,stelara,-1,,intravenous,260,,0.00,UNCHECKED,UNREVIEWED,,0,36790371,ustekinumab Intravenous Solution [Stelara],Drug,MAPS_TO,,CT,1648221041211,
974,stelara,-1,,intravenous_infusion,520,,0.00,UNCHECKED,UNREVIEWED,,0,36790371,ustekinumab Intravenous Solution [Stelara],Drug,MAPS_TO,,CT,1648221041211,
975,stelara,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,42925112,ustekinumab Injectable Solution [Stelara],Drug,MAPS_TO,,CT,1648221072878,
976,Acidum folicum,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
977,Acidum folicum,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
978,Acidum folicum,-1,,oral,1,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
979,Acidum Folicum,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
980,Acidum folicum streuli,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
981,Aclasta,-1,,intravenous,5,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
982,Aclasta,-1,,intravenous_infusion,5,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
983,Advagraf,-1,,oral,3,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
984,Alendronat,-1,,oral,70,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
985,Amlodipin,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
986,Arcoxia,-1,,oral,60,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
987,Arcoxia,-1,,oral,60,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
988,Aspirin cardio,-1,,oral,100,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
989,Aspirin Cardio,-1,,oral,100,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
990,Aspirin Cardio,-1,,oral,100,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
991,Azarek,-1,,oral,250,,0.00,UNCHECKED,UNREVIEWED,,0,40895588,Azathioprine Oral Tablet [Azarek],Drug,MAPS_TO,,CT,1648218598210,
992,Bactrim,-1,,oral,850,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
993,Bactrim forte,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
994,Blinded project medication,-1,,intramuscular,1000,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
995,Blinded project medication,-1,,oral,15,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
996,Blinded project medication,-1,,oral,2,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
997,Blinded project medication,-1,,oral,2,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
998,Blinded project medication,-1,,subcutaneous,30,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
999,Blinded project medication,-1,,,1,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
1000,Blinded project medication,-1,,subcutaneous,1,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
1001,Blinded project medication,-1,,,125,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
1002,Blinded project medication,-1,,subcutaneous,162,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
1003,Blinded project medication,-1,,intravenous_infusion,400,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
1004,Blinded project medication,-1,,subcutaneous,1,,0.00,UNCHECKED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,CT,1648224653446,
1005,Brufen,-1,,oral,600,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1006,Brufen,-1,,oral,800,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1007,Brufen,-1,,oral,600,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1008,Calcimagon,-1,,oral,1,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1009,Calcimagon D3,-1,,oral,500,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1010,Calcimagon D3 forte,-1,,oral,1,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1011,Celebrex,-1,,oral,200,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1012,Celebrex,-1,,oral,200,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1013,Celecoxib,-1,,oral,200,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1014,Celecoxib-Mepha,-1,,oral,400,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
